PolicyID,CustomerID,ProductType,SumAssured,AnnualPremium,StartDate,EndDate,TenureMonths,Status,RegionID
5025715,206596,Auto,8594.67,334.64,2023-02-27,2024-02-22,12,Lapsed,6091
5025716,210885,Auto,27254.45,2514.2,2021-09-29,2022-09-24,12,Active,6047
5025717,202003,Health,11893.37,765.48,2020-11-06,2021-11-01,12,Active,6192
5025718,208493,Auto,9049.97,451.14,2024-03-19,2025-03-14,12,Active,6163
5025719,207351,Property,305082.69,18605.96,2025-06-29,2026-06-24,12,Active,6009
5025720,206137,Health,18949.02,662.4,2024-11-16,2025-11-11,12,Active,6214
5025721,205318,Health,12181.53,830.12,2024-09-10,2025-09-05,12,Active,6046
5025722,200653,SME,185082.7,13411.67,2021-01-30,2022-01-25,12,Cancelled,6042
5025723,206029,Property,464330.63,47117.93,2020-05-24,2021-05-19,12,Expired,6047
5025724,206228,Property,382236.83,12869.31,2022-01-08,2023-01-03,12,Active,6166
5025725,205443,PersonalAccident,95192.7,5831.72,2021-08-29,2022-08-24,12,Cancelled,6190
5025726,209583,Property,128256.58,11969.71,2023-09-23,2024-09-17,12,Expired,6193
5025727,207663,Property,39368.78,2184.47,2024-01-22,2025-01-16,12,Active,6055
5025728,213934,Auto,7248.6,167.74,2022-11-14,2023-11-09,12,Active,6016
5025729,204676,Property,489113.78,47536.21,2021-05-12,2022-05-07,12,Lapsed,6097
5025730,210514,Auto,4139.8,427.65,2024-03-17,2025-03-12,12,Expired,6068
5025731,214545,Health,97762.49,3264.73,2020-07-18,2021-07-13,12,Expired,6110
5025732,203257,Health,34726.73,1894.75,2023-01-22,2024-01-17,12,Active,6212
5025733,204093,Auto,3882.4,229.14,2022-07-01,2023-06-26,12,Active,6130
5025734,200632,Property,379278.88,31447.53,2022-10-28,2023-10-23,12,Active,6033
5025735,210538,Auto,18627.0,540.26,2021-06-16,2022-06-11,12,Lapsed,6045
5025736,210716,Health,32970.18,3409.04,2024-01-25,2025-01-19,12,Active,6135
5025737,206721,PersonalAccident,69629.75,8323.47,2023-06-01,2024-05-26,12,Active,6116
5025738,213375,Health,62314.91,2232.98,2022-09-25,2023-09-20,12,Active,6002
5025739,213429,SME,162762.96,16227.62,2023-06-25,2024-06-19,12,Active,6019
5025740,207499,Auto,15464.34,574.46,2022-03-25,2023-03-20,12,Active,6080
5025741,212466,Auto,7566.42,838.89,2020-10-24,2021-10-19,12,Active,6189
5025742,210533,Auto,12549.17,509.86,2022-03-29,2023-03-24,12,Expired,6128
5025743,213150,Auto,9701.35,1077.37,2024-05-24,2025-05-19,12,Active,6085
5025744,207673,Health,95929.6,9141.0,2020-01-18,2021-01-12,12,Cancelled,6067
5025745,205745,Auto,5410.53,610.43,2025-04-26,2026-04-21,12,Active,6029
5025746,206165,Travel,42414.95,4086.71,2023-08-13,2024-02-09,6,Active,6170
5025747,212411,SME,83912.2,4567.65,2020-11-02,2021-10-28,12,Active,6137
5025748,203519,Health,51949.27,1688.94,2022-02-13,2023-02-08,12,Active,6117
5025749,214392,Auto,3080.92,129.07,2021-03-21,2022-03-16,12,Active,6215
5025750,208231,Auto,24491.59,1193.87,2021-08-30,2022-08-25,12,Cancelled,6018
5025751,207980,Auto,7776.26,440.75,2021-06-08,2022-06-03,12,Active,6087
5025752,212479,Health,35340.3,1247.75,2024-12-27,2025-12-22,12,Active,6109
5025753,211179,Auto,4060.41,259.29,2023-05-19,2024-05-13,12,Active,6122
5025754,201258,SME,172490.93,19860.15,2024-11-26,2025-11-21,12,Active,6115
5025755,212835,Auto,22607.71,1291.19,2021-07-15,2022-07-10,12,Active,6095
5025756,213698,SME,131669.21,11075.32,2020-11-20,2021-11-15,12,Active,6203
5025757,210749,Health,37404.58,2896.9,2024-08-02,2025-07-28,12,Active,6120
5025758,206534,Auto,23309.03,2047.09,2024-07-07,2025-07-02,12,Active,6094
5025759,210368,Travel,19993.04,406.18,2020-02-27,2020-08-25,6,Lapsed,6176
5025760,208203,Health,20090.14,1558.75,2024-06-16,2025-06-11,12,Active,6016
5025761,204059,Travel,35715.82,2109.47,2024-06-21,2024-12-18,6,Active,6079
5025762,201946,Health,33560.79,1598.83,2022-12-28,2023-12-23,12,Expired,6121
5025763,209628,Health,28019.67,3193.01,2020-12-23,2021-12-18,12,Expired,6136
5025764,201663,Health,97708.97,10928.45,2024-12-17,2025-12-12,12,Lapsed,6170
5025765,203633,Auto,16268.68,459.64,2025-07-14,2026-07-09,12,Expired,6037
5025766,202442,Auto,22002.45,1522.69,2025-05-30,2026-05-25,12,Active,6211
5025767,207608,Health,62014.63,6802.82,2021-10-23,2022-10-18,12,Cancelled,6213
5025768,208714,Auto,3113.83,152.98,2023-02-09,2024-02-04,12,Active,6219
5025769,202183,SME,119144.59,5643.75,2024-07-30,2025-07-25,12,Active,6105
5025770,203903,Auto,13196.9,997.21,2021-01-10,2022-01-05,12,Active,6096
5025771,214218,Auto,24115.17,2319.69,2023-09-30,2024-09-24,12,Active,6114
5025772,209276,SME,294383.2,25825.18,2022-02-05,2023-01-31,12,Lapsed,6187
5025773,200130,Auto,3599.97,137.75,2024-04-10,2025-04-05,12,Active,6041
5025774,210829,Property,114013.03,10251.81,2020-01-29,2021-01-23,12,Active,6175
5025775,204168,PersonalAccident,16462.57,1089.53,2023-09-21,2024-09-15,12,Active,6180
5025776,211086,Travel,30695.89,3179.27,2021-09-26,2022-03-25,6,Expired,6150
5025777,206496,Auto,18154.53,1565.08,2023-09-06,2024-08-31,12,Active,6195
5025778,204195,PersonalAccident,81879.96,8367.36,2021-09-29,2022-09-24,12,Cancelled,6069
5025779,202102,Auto,5988.44,550.01,2021-05-12,2022-05-07,12,Active,6066
5025780,201646,Property,314916.49,22833.43,2022-06-16,2023-06-11,12,Active,6162
5025781,214677,PersonalAccident,72603.51,7931.78,2022-12-13,2023-12-08,12,Active,6217
5025782,203876,Travel,23765.71,2139.8,2023-02-06,2023-08-05,6,Expired,6203
5025783,213119,Auto,25341.47,1041.73,2022-01-08,2023-01-03,12,Active,6039
5025784,207422,PersonalAccident,30405.62,1353.93,2025-05-12,2026-05-07,12,Active,6178
5025785,208288,Travel,24030.09,1256.98,2022-07-26,2023-01-22,6,Active,6107
5025786,212640,Health,79251.23,4030.63,2023-11-26,2024-11-20,12,Active,6191
5025787,212958,Health,6960.36,467.66,2025-07-24,2026-07-19,12,Active,6179
5025788,201532,PersonalAccident,77149.89,6967.2,2023-05-05,2024-04-29,12,Active,6219
5025789,205104,Auto,16947.47,1600.96,2021-09-04,2022-08-30,12,Active,6050
5025790,214972,Auto,29220.08,2311.96,2021-08-23,2022-08-18,12,Active,6070
5025791,211539,Property,346820.3,23136.85,2021-11-19,2022-11-14,12,Active,6116
5025792,211059,Travel,5048.95,563.37,2023-10-11,2024-04-08,6,Active,6116
5025793,200634,Property,24849.28,972.96,2020-09-17,2021-09-12,12,Active,6114
5025794,204822,Health,41553.66,1614.35,2022-09-15,2023-09-10,12,Expired,6017
5025795,205171,Property,470458.59,15611.34,2025-08-22,2026-08-17,12,Lapsed,6000
5025796,205381,Health,51451.55,4023.57,2020-01-05,2020-12-30,12,Active,6146
5025797,208495,Auto,2153.81,218.05,2024-12-16,2025-12-11,12,Active,6138
5025798,203705,Property,262801.4,7284.8,2025-03-18,2026-03-13,12,Active,6101
5025799,208120,Property,85633.61,2361.95,2023-03-08,2024-03-02,12,Active,6035
5025800,204012,Auto,29017.78,2510.75,2024-09-30,2025-09-25,12,Expired,6098
5025801,201595,Auto,17033.81,1440.29,2024-05-10,2025-05-05,12,Active,6122
5025802,204064,Auto,11163.92,1046.25,2022-06-08,2023-06-03,12,Active,6139
5025803,204005,Health,18593.43,1288.29,2025-01-04,2025-12-30,12,Active,6089
5025804,210352,Property,299041.74,30574.62,2024-07-30,2025-07-25,12,Cancelled,6079
5025805,210414,Auto,21181.48,2032.13,2021-02-12,2022-02-07,12,Active,6034
5025806,200726,Health,79181.74,6321.54,2020-05-24,2021-05-19,12,Expired,6147
5025807,212937,SME,120711.98,4197.23,2022-01-26,2023-01-21,12,Active,6137
5025808,209968,PersonalAccident,13214.94,374.41,2022-09-09,2023-09-04,12,Active,6054
5025809,213304,Property,49201.02,1810.15,2024-02-05,2025-01-30,12,Active,6045
5025810,201529,Auto,22367.96,1338.07,2025-02-27,2026-02-22,12,Cancelled,6011
5025811,206613,PersonalAccident,78041.4,8382.53,2021-11-06,2022-11-01,12,Active,6141
5025812,206410,Health,63256.65,5457.03,2023-02-28,2024-02-23,12,Active,6032
5025813,200014,SME,286534.92,9608.74,2022-12-26,2023-12-21,12,Lapsed,6186
5025814,206392,Health,36513.29,2014.06,2022-09-13,2023-09-08,12,Expired,6017
5025815,209308,Health,35051.69,1277.94,2024-04-07,2025-04-02,12,Active,6106
5025816,205837,SME,298404.36,15198.3,2020-12-22,2021-12-17,12,Active,6093
5025817,201563,Auto,23578.97,1852.05,2022-09-07,2023-09-02,12,Active,6184
5025818,213755,Auto,19050.49,585.31,2024-06-30,2025-06-25,12,Expired,6134
5025819,213505,Auto,15864.74,715.43,2022-10-02,2023-09-27,12,Active,6078
5025820,209007,Health,84150.91,3658.73,2025-03-16,2026-03-11,12,Active,6076
5025821,211878,Health,97300.48,5336.11,2021-04-28,2022-04-23,12,Active,6104
5025822,202017,Auto,9632.35,353.34,2023-06-26,2024-06-20,12,Active,6082
5025823,201100,PersonalAccident,50638.22,5101.56,2021-08-23,2022-08-18,12,Lapsed,6215
5025824,207595,Health,43201.76,2168.9,2021-09-16,2022-09-11,12,Active,6131
5025825,212263,Auto,2374.66,97.03,2020-06-21,2021-06-16,12,Active,6098
5025826,214756,Auto,2366.46,147.23,2024-12-31,2025-12-26,12,Active,6051
5025827,210358,Property,121094.96,11171.44,2025-07-28,2026-07-23,12,Active,6163
5025828,200285,Auto,14278.31,529.2,2022-01-16,2023-01-11,12,Cancelled,6127
5025829,214910,Health,54797.43,2859.84,2024-06-18,2025-06-13,12,Expired,6152
5025830,213994,Health,28220.15,876.85,2023-02-13,2024-02-08,12,Lapsed,6124
5025831,213032,Health,51846.22,1591.98,2023-09-06,2024-08-31,12,Active,6192
5025832,201524,Property,200476.38,10771.67,2023-01-28,2024-01-23,12,Active,6074
5025833,200488,Property,43669.67,2574.7,2025-05-17,2026-05-12,12,Active,6112
5025834,206317,Auto,19236.74,1675.27,2020-02-23,2021-02-17,12,Active,6139
5025835,204163,Property,344316.77,9396.85,2024-08-27,2025-08-22,12,Expired,6124
5025836,211858,Property,107975.95,7832.74,2024-05-20,2025-05-15,12,Active,6017
5025837,202620,SME,293066.23,9703.66,2025-02-06,2026-02-01,12,Active,6184
5025838,211241,PersonalAccident,84343.44,3846.93,2025-08-12,2026-08-07,12,Active,6068
5025839,207866,Auto,16861.18,1028.84,2025-01-14,2026-01-09,12,Active,6097
5025840,210262,Property,342506.41,18099.64,2022-01-01,2022-12-27,12,Active,6023
5025841,213792,Property,326941.82,16465.11,2022-07-03,2023-06-28,12,Active,6218
5025842,204588,Property,178224.06,10877.61,2024-03-23,2025-03-18,12,Active,6100
5025843,212470,Auto,6082.52,160.49,2024-01-18,2025-01-12,12,Active,6082
5025844,203819,Auto,11395.3,1067.13,2020-12-27,2021-12-22,12,Expired,6183
5025845,210980,SME,275690.24,31522.29,2024-05-28,2025-05-23,12,Active,6040
5025846,211614,Property,309505.07,9475.05,2021-02-16,2022-02-11,12,Active,6048
5025847,209157,Travel,23037.14,1412.63,2021-10-07,2022-04-05,6,Active,6206
5025848,202140,Auto,9541.75,343.73,2020-03-13,2021-03-08,12,Active,6029
5025849,204662,Property,289186.81,10306.71,2021-11-29,2022-11-24,12,Active,6012
5025850,205156,Auto,15920.52,1109.99,2024-09-30,2025-09-25,12,Expired,6051
5025851,214153,Auto,5035.72,119.62,2020-05-06,2021-05-01,12,Expired,6199
5025852,206331,Health,19037.24,2155.05,2021-01-13,2022-01-08,12,Active,6005
5025853,212248,Property,440043.23,22112.08,2021-04-24,2022-04-19,12,Active,6167
5025854,210862,Auto,21205.89,593.22,2021-08-28,2022-08-23,12,Lapsed,6012
5025855,210457,Health,11174.09,914.35,2023-11-18,2024-11-12,12,Expired,6189
5025856,206248,Auto,23426.02,1542.8,2023-12-30,2024-12-24,12,Active,6203
5025857,214494,Health,29754.75,3128.39,2024-07-03,2025-06-28,12,Expired,6081
5025858,208270,Property,213129.79,14507.91,2024-01-28,2025-01-22,12,Active,6036
5025859,211523,Auto,3813.88,342.33,2020-01-14,2021-01-08,12,Lapsed,6195
5025860,201335,Property,450383.09,34550.04,2023-03-13,2024-03-07,12,Lapsed,6158
5025861,205600,Property,49440.35,5259.38,2022-11-19,2023-11-14,12,Active,6217
5025862,202961,SME,43623.54,1280.35,2022-07-21,2023-07-16,12,Active,6015
5025863,206069,SME,116615.57,8106.76,2025-02-16,2026-02-11,12,Active,6169
5025864,205181,Health,16942.7,865.29,2024-02-29,2025-02-23,12,Active,6110
5025865,201700,Property,82261.76,3029.7,2022-08-30,2023-08-25,12,Lapsed,6190
5025866,206268,Health,87052.61,9556.52,2025-02-14,2026-02-09,12,Active,6209
5025867,210439,Auto,22591.18,2246.35,2020-01-29,2021-01-23,12,Lapsed,6070
5025868,211653,Auto,6621.31,679.98,2020-02-05,2021-01-30,12,Active,6073
5025869,212846,SME,180047.81,18096.96,2021-10-01,2022-09-26,12,Expired,6006
5025870,202631,Auto,16930.31,746.63,2023-01-01,2023-12-27,12,Expired,6203
5025871,207896,Health,68933.73,3391.44,2025-08-01,2026-07-27,12,Lapsed,6202
5025872,205205,Property,27635.96,959.45,2023-05-08,2024-05-02,12,Active,6155
5025873,203374,Property,22437.47,2219.95,2021-11-23,2022-11-18,12,Active,6012
5025874,210460,Health,91023.24,6427.09,2022-12-11,2023-12-06,12,Active,6053
5025875,205127,Auto,20684.34,664.49,2020-07-09,2021-07-04,12,Active,6158
5025876,213302,Auto,18992.92,1855.78,2022-11-08,2023-11-03,12,Active,6006
5025877,202199,Auto,5076.43,489.09,2023-07-15,2024-07-09,12,Active,6000
5025878,208992,Health,58015.52,3743.26,2024-01-25,2025-01-19,12,Lapsed,6170
5025879,214068,Property,415050.45,47540.65,2021-06-04,2022-05-30,12,Active,6205
5025880,210532,Health,84024.33,5731.43,2024-08-02,2025-07-28,12,Expired,6151
5025881,207743,Auto,13129.99,473.88,2024-08-27,2025-08-22,12,Active,6063
5025882,209906,Travel,7335.09,199.0,2022-10-27,2023-04-25,6,Active,6191
5025883,214253,Property,449701.61,30158.56,2023-02-09,2024-02-04,12,Active,6085
5025884,200368,Auto,9059.65,772.11,2024-05-29,2025-05-24,12,Cancelled,6000
5025885,214632,Health,9534.22,305.63,2021-01-23,2022-01-18,12,Expired,6201
5025886,211582,SME,205346.57,11088.92,2024-06-03,2025-05-29,12,Active,6219
5025887,200888,SME,184423.66,7307.53,2025-02-26,2026-02-21,12,Active,6073
5025888,208858,PersonalAccident,83227.38,7286.81,2020-10-03,2021-09-28,12,Active,6054
5025889,205944,Health,91019.68,3200.41,2024-02-16,2025-02-10,12,Active,6162
5025890,211921,Health,56977.57,1839.96,2021-08-19,2022-08-14,12,Active,6065
5025891,208080,Property,158201.47,15075.26,2022-04-10,2023-04-05,12,Active,6158
5025892,205833,Auto,7295.73,245.45,2022-11-12,2023-11-07,12,Active,6197
5025893,205260,Health,13379.79,838.37,2024-05-22,2025-05-17,12,Active,6002
5025894,206637,Health,91531.6,5263.73,2023-05-29,2024-05-23,12,Active,6155
5025895,205863,Auto,24552.74,912.17,2021-05-21,2022-05-16,12,Active,6209
5025896,211390,Property,321952.91,6620.65,2024-05-28,2025-05-23,12,Expired,6084
5025897,205741,PersonalAccident,9204.17,996.29,2020-11-07,2021-11-02,12,Expired,6044
5025898,203553,Auto,26140.1,2357.42,2024-05-23,2025-05-18,12,Active,6118
5025899,213957,Auto,7384.76,460.0,2024-09-12,2025-09-07,12,Active,6152
5025900,207624,Health,86688.24,5672.08,2024-05-18,2025-05-13,12,Active,6124
5025901,212526,PersonalAccident,52284.97,4304.1,2023-12-05,2024-11-29,12,Lapsed,6078
5025902,201001,Auto,4376.5,446.38,2022-02-20,2023-02-15,12,Active,6201
5025903,207334,Health,89892.61,3601.56,2022-03-16,2023-03-11,12,Active,6078
5025904,205116,SME,276423.7,17227.72,2020-08-04,2021-07-30,12,Active,6055
5025905,212467,Property,319012.68,21810.42,2022-07-11,2023-07-06,12,Active,6064
5025906,204105,Auto,13373.98,440.84,2024-03-29,2025-03-24,12,Active,6194
5025907,213341,Auto,2713.38,76.67,2023-11-03,2024-10-28,12,Expired,6204
5025908,213406,Health,79365.07,4507.89,2022-12-11,2023-12-06,12,Active,6217
5025909,207036,Travel,6123.9,430.81,2021-07-27,2022-01-23,6,Active,6194
5025910,200714,Property,416617.8,33357.98,2022-02-24,2023-02-19,12,Active,6208
5025911,202798,Property,496370.29,28461.36,2021-05-04,2022-04-29,12,Active,6186
5025912,211212,Property,277364.48,18994.66,2025-01-16,2026-01-11,12,Active,6093
5025913,205389,Auto,13779.32,645.52,2020-01-31,2021-01-25,12,Active,6090
5025914,204500,Health,53226.82,6231.47,2022-11-20,2023-11-15,12,Active,6201
5025915,207850,Property,374117.61,16761.06,2023-08-14,2024-08-08,12,Active,6217
5025916,202176,Auto,6026.81,152.47,2020-11-28,2021-11-23,12,Expired,6213
5025917,200813,PersonalAccident,19221.73,1832.1,2020-09-20,2021-09-15,12,Active,6103
5025918,211429,Health,5462.27,451.9,2023-11-06,2024-10-31,12,Active,6163
5025919,203855,Health,10742.44,686.86,2024-03-03,2025-02-26,12,Lapsed,6003
5025920,201805,Property,471304.07,14363.34,2020-09-12,2021-09-07,12,Active,6008
5025921,207070,Health,79453.05,7188.42,2025-05-26,2026-05-21,12,Active,6069
5025922,203641,SME,74666.78,4153.81,2024-01-18,2025-01-12,12,Active,6102
5025923,209409,Auto,27094.79,3062.79,2024-12-21,2025-12-16,12,Active,6024
5025924,205026,Health,53153.64,4858.89,2020-05-02,2021-04-27,12,Cancelled,6009
5025925,205340,Auto,21297.64,715.92,2020-01-22,2021-01-16,12,Expired,6043
5025926,201177,Property,457918.55,30748.25,2020-07-12,2021-07-07,12,Active,6180
5025927,206776,Travel,33185.3,2487.1,2022-06-05,2022-12-02,6,Active,6046
5025928,214225,Health,90038.28,4766.3,2021-03-26,2022-03-21,12,Expired,6014
5025929,206815,Auto,10886.84,1096.35,2025-05-26,2026-05-21,12,Active,6219
5025930,210901,Health,45356.04,4610.23,2020-09-24,2021-09-19,12,Active,6204
5025931,209984,Auto,28477.92,2660.52,2023-01-24,2024-01-19,12,Active,6115
5025932,204549,Property,359488.39,36547.11,2024-01-21,2025-01-15,12,Active,6197
5025933,205203,Auto,7098.89,226.72,2021-05-14,2022-05-09,12,Active,6054
5025934,200392,SME,13970.26,345.98,2024-09-08,2025-09-03,12,Lapsed,6053
5025935,213461,Health,34762.26,1006.36,2025-03-28,2026-03-23,12,Expired,6100
5025936,212667,Travel,10022.06,209.97,2023-04-18,2023-10-15,6,Active,6101
5025937,212154,Auto,15268.62,1043.54,2022-09-19,2023-09-14,12,Lapsed,6000
5025938,210091,Auto,7338.7,790.27,2020-11-18,2021-11-13,12,Active,6110
5025939,203787,Auto,9474.49,844.22,2024-08-08,2025-08-03,12,Active,6167
5025940,213020,PersonalAccident,64836.58,1492.07,2020-07-24,2021-07-19,12,Active,6210
5025941,210828,Auto,14025.85,771.05,2020-11-05,2021-10-31,12,Active,6064
5025942,207139,Health,93860.56,9127.0,2023-01-02,2023-12-28,12,Active,6181
5025943,210973,Auto,15007.2,1074.41,2024-09-26,2025-09-21,12,Lapsed,6031
5025944,204945,Auto,4681.52,171.42,2025-04-14,2026-04-09,12,Active,6040
5025945,202471,PersonalAccident,19130.96,1237.06,2022-06-24,2023-06-19,12,Active,6090
5025946,203214,Health,87056.26,3044.28,2021-03-27,2022-03-22,12,Lapsed,6120
5025947,207082,Health,91978.09,4041.42,2021-09-06,2022-09-01,12,Lapsed,6082
5025948,210787,Auto,11699.6,992.3,2020-11-07,2021-11-02,12,Active,6172
5025949,201745,Property,342203.22,28111.16,2022-12-20,2023-12-15,12,Active,6129
5025950,210596,Auto,29197.39,2257.9,2020-07-28,2021-07-23,12,Lapsed,6195
5025951,209696,SME,132144.08,13623.16,2023-06-09,2024-06-03,12,Active,6025
5025952,203393,PersonalAccident,94770.59,8786.35,2024-11-18,2025-11-13,12,Active,6203
5025953,201858,Property,67506.88,4397.59,2023-05-10,2024-05-04,12,Active,6184
5025954,201503,Travel,23411.64,1528.8,2022-09-21,2023-03-20,6,Active,6068
5025955,203168,Auto,27947.14,1664.91,2023-09-11,2024-09-05,12,Active,6145
5025956,204992,Property,382982.04,20647.16,2022-02-07,2023-02-02,12,Active,6122
5025957,205886,Auto,12670.11,1502.76,2023-09-19,2024-09-13,12,Active,6169
5025958,211483,Health,18129.54,2098.52,2021-06-24,2022-06-19,12,Active,6052
5025959,202972,Auto,7521.56,869.45,2024-04-21,2025-04-16,12,Active,6096
5025960,211960,Health,90392.64,9277.65,2024-02-13,2025-02-07,12,Active,6070
5025961,203545,Auto,23988.82,2128.12,2021-02-16,2022-02-11,12,Active,6212
5025962,211108,Property,328016.12,35826.91,2022-09-26,2023-09-21,12,Cancelled,6080
5025963,203659,Health,36358.49,1833.86,2023-12-16,2024-12-10,12,Lapsed,6162
5025964,205287,Health,25443.29,2499.64,2020-04-24,2021-04-19,12,Active,6166
5025965,206792,Health,12244.42,1131.06,2020-01-25,2021-01-19,12,Lapsed,6099
5025966,200378,Property,111694.61,5728.48,2021-01-06,2022-01-01,12,Active,6089
5025967,208125,Property,211775.24,4422.55,2025-07-14,2026-07-09,12,Active,6024
5025968,204206,PersonalAccident,60218.17,6401.68,2023-12-04,2024-11-28,12,Lapsed,6097
5025969,203383,Travel,24944.09,2056.16,2020-03-15,2020-09-11,6,Active,6016
5025970,205547,Travel,47540.48,1230.06,2021-08-22,2022-02-18,6,Active,6046
5025971,205095,Health,19161.43,2162.49,2025-01-22,2026-01-17,12,Active,6141
5025972,200096,Health,90704.07,8573.51,2023-06-25,2024-06-19,12,Active,6149
5025973,214965,PersonalAccident,39446.13,4507.53,2021-01-27,2022-01-22,12,Active,6162
5025974,213989,Auto,22700.91,1029.73,2025-01-19,2026-01-14,12,Active,6001
5025975,214824,Property,147001.25,12500.37,2020-11-26,2021-11-21,12,Active,6031
5025976,210133,Property,232976.11,27897.27,2021-12-10,2022-12-05,12,Cancelled,6021
5025977,205771,Health,16218.97,1213.39,2023-04-30,2024-04-24,12,Active,6127
5025978,204433,Auto,23597.83,760.42,2024-04-25,2025-04-20,12,Active,6119
5025979,213663,Health,68458.57,7594.35,2025-05-19,2026-05-14,12,Active,6150
5025980,208362,Health,84088.57,6974.6,2024-03-21,2025-03-16,12,Active,6084
5025981,213611,Auto,18991.19,2198.93,2021-10-17,2022-10-12,12,Active,6106
5025982,206923,Auto,29482.43,2499.14,2022-07-22,2023-07-17,12,Active,6151
5025983,202999,Auto,2330.45,194.82,2022-09-19,2023-09-14,12,Active,6130
5025984,209194,Property,425761.15,37038.32,2021-05-22,2022-05-17,12,Active,6120
5025985,205922,Property,362995.68,10241.06,2021-08-16,2022-08-11,12,Active,6109
5025986,206844,SME,107058.11,7934.64,2024-10-03,2025-09-28,12,Active,6143
5025987,210175,Auto,15222.56,394.47,2024-04-26,2025-04-21,12,Active,6126
5025988,200198,Auto,11056.88,366.05,2020-06-22,2021-06-17,12,Active,6123
5025989,208607,Auto,5385.61,181.46,2025-04-18,2026-04-13,12,Expired,6168
5025990,200707,PersonalAccident,18306.2,1228.06,2024-01-19,2025-01-13,12,Active,6159
5025991,205820,SME,156156.6,14875.88,2021-10-13,2022-10-08,12,Expired,6198
5025992,209059,Auto,7257.85,358.93,2021-02-22,2022-02-17,12,Active,6011
5025993,212980,Property,285693.13,34240.95,2023-04-10,2024-04-04,12,Expired,6124
5025994,213266,Auto,9305.85,511.39,2023-10-30,2024-10-24,12,Active,6073
5025995,209757,Health,17251.48,1970.66,2021-09-25,2022-09-20,12,Cancelled,6068
5025996,201650,Auto,7437.69,495.66,2020-11-20,2021-11-15,12,Active,6178
5025997,203847,Auto,6956.48,558.31,2024-12-30,2025-12-25,12,Active,6061
5025998,202247,Property,264264.36,20126.33,2022-05-27,2023-05-22,12,Lapsed,6206
5025999,213167,Property,128820.94,12160.71,2021-05-23,2022-05-18,12,Active,6015
5026000,204923,Health,57211.17,3133.23,2020-08-24,2021-08-19,12,Active,6148
5026001,206568,Travel,6165.89,316.43,2022-12-08,2023-06-06,6,Active,6076
5026002,200723,Property,88273.03,5180.48,2020-12-10,2021-12-05,12,Active,6044
5026003,212483,Health,20715.87,1939.13,2023-08-26,2024-08-20,12,Active,6211
5026004,202410,Property,87127.38,3329.61,2022-07-02,2023-06-27,12,Active,6077
5026005,210627,Health,75546.1,8532.28,2023-06-02,2024-05-27,12,Active,6033
5026006,203701,Auto,7432.58,545.74,2020-04-16,2021-04-11,12,Expired,6053
5026007,211849,Auto,9701.43,232.01,2022-02-06,2023-02-01,12,Active,6167
5026008,211999,Health,33814.1,1022.09,2020-07-12,2021-07-07,12,Expired,6075
5026009,200507,Property,462465.96,40018.14,2021-05-06,2022-05-01,12,Active,6071
5026010,210751,Travel,8051.05,530.89,2020-08-11,2021-02-07,6,Active,6040
5026011,206407,PersonalAccident,19567.8,2051.63,2025-05-08,2026-05-03,12,Active,6204
5026012,211861,Property,350733.91,16332.79,2023-09-14,2024-09-08,12,Expired,6179
5026013,214128,PersonalAccident,44132.63,2380.42,2021-05-29,2022-05-24,12,Active,6120
5026014,200699,SME,48250.0,2146.5,2021-07-12,2022-07-07,12,Active,6106
5026015,206258,Property,210622.99,9597.97,2025-03-08,2026-03-03,12,Active,6211
5026016,204600,Auto,15334.95,926.0,2020-10-28,2021-10-23,12,Active,6134
5026017,211294,Property,455658.03,37719.62,2022-09-21,2023-09-16,12,Active,6216
5026018,207943,Auto,21868.61,2361.7,2023-04-01,2024-03-26,12,Expired,6087
5026019,201567,Auto,6206.57,376.35,2020-05-01,2021-04-26,12,Active,6091
5026020,202911,Health,33175.89,934.84,2025-01-16,2026-01-11,12,Active,6087
5026021,205769,Health,37031.68,3237.0,2025-06-24,2026-06-19,12,Active,6218
5026022,207797,Property,340872.13,27663.18,2021-09-20,2022-09-15,12,Active,6074
5026023,207491,SME,27724.63,3309.71,2024-11-13,2025-11-08,12,Active,6195
5026024,212852,PersonalAccident,90746.71,5794.38,2023-07-15,2024-07-09,12,Active,6160
5026025,207595,Health,15315.54,1555.04,2020-12-30,2021-12-25,12,Active,6033
5026026,203893,Property,231194.14,20232.76,2020-05-31,2021-05-26,12,Active,6082
5026027,209037,Property,317040.95,7387.44,2020-08-25,2021-08-20,12,Active,6127
5026028,205518,Health,63829.99,7470.39,2024-09-11,2025-09-06,12,Active,6021
5026029,201503,Auto,21506.16,2191.6,2020-01-19,2021-01-13,12,Active,6000
5026030,211292,PersonalAccident,14803.06,642.44,2020-12-13,2021-12-08,12,Active,6199
5026031,200126,Health,7333.74,469.41,2021-07-17,2022-07-12,12,Active,6187
5026032,206805,Property,369963.2,37888.06,2021-07-27,2022-07-22,12,Active,6058
5026033,208778,Health,34985.35,1057.6,2020-08-23,2021-08-18,12,Active,6022
5026034,201601,Auto,12962.8,1313.39,2022-10-07,2023-10-02,12,Active,6002
5026035,202592,Property,57244.59,3924.11,2021-12-19,2022-12-14,12,Active,6171
5026036,213565,Auto,18570.52,1169.04,2022-02-27,2023-02-22,12,Active,6130
5026037,212023,Auto,9974.11,769.89,2024-01-28,2025-01-22,12,Active,6156
5026038,200330,Health,38584.87,3789.96,2023-12-09,2024-12-03,12,Lapsed,6126
