ProviderID,ProviderName,Category,RegionID,Rating
901919,Provider_1919,TPA,6081,2.65
901920,Provider_1920,Garage,6006,4.6
901921,Provider_1921,Garage,6032,2.84
901922,Provider_1922,Garage,6082,3.05
901923,Provider_1923,Garage,6152,4.93
901924,Provider_1924,Hospital,6145,2.66
901925,Provider_1925,BodyShop,6188,4.86
901926,Provider_1926,BodyShop,6174,3.65
901927,Provider_1927,Hospital,6053,4.66
901928,Provider_1928,Hospital,6072,3.71
901929,Provider_1929,Hospital,6208,4.81
901930,Provider_1930,TPA,6027,3.17
901931,Provider_1931,Garage,6116,4.32
901932,Provider_1932,Hospital,6006,3.19
901933,Provider_1933,Hospital,6041,4.43
901934,Provider_1934,TPA,6012,3.24
901935,Provider_1935,Hospital,6021,4.14
901936,Provider_1936,Garage,6103,3.91
901937,Provider_1937,TPA,6172,3.53
901938,Provider_1938,Hospital,6208,4.77
901939,Provider_1939,BodyShop,6016,2.52
901940,Provider_1940,Garage,6121,4.95
901941,Provider_1941,Hospital,6055,4.36
901942,Provider_1942,BodyShop,6044,2.58
901943,Provider_1943,Garage,6000,4.92
901944,Provider_1944,Hospital,6124,3.16
901945,Provider_1945,Clinic,6041,2.88
901946,Provider_1946,Hospital,6119,3.94
901947,Provider_1947,Clinic,6141,3.89
901948,Provider_1948,BodyShop,6146,3.95
901949,Provider_1949,TPA,6181,3.71
901950,Provider_1950,Diagnostics,6201,2.96
901951,Provider_1951,Hospital,6021,4.58
901952,Provider_1952,Hospital,6093,3.22
901953,Provider_1953,Garage,6206,3.57
901954,Provider_1954,Clinic,6118,4.35
901955,Provider_1955,Garage,6119,4.43
901956,Provider_1956,BodyShop,6115,3.4
901957,Provider_1957,Hospital,6048,2.67
901958,Provider_1958,Garage,6158,3.55
901959,Provider_1959,Hospital,6073,4.14
901960,Provider_1960,BodyShop,6085,4.29
901961,Provider_1961,Diagnostics,6033,3.23
901962,Provider_1962,Hospital,6008,4.27
901963,Provider_1963,Clinic,6084,3.78
901964,Provider_1964,Garage,6069,2.91
901965,Provider_1965,BodyShop,6028,3.07
901966,Provider_1966,Hospital,6030,2.82
901967,Provider_1967,BodyShop,6017,2.55
901968,Provider_1968,TPA,6031,3.69
901969,Provider_1969,Hospital,6061,3.63
901970,Provider_1970,Clinic,6190,3.96
901971,Provider_1971,BodyShop,6208,4.38
901972,Provider_1972,TPA,6090,4.15
901973,Provider_1973,Garage,6159,4.37
901974,Provider_1974,BodyShop,6001,4.41
901975,Provider_1975,Clinic,6061,4.98
901976,Provider_1976,Clinic,6004,3.71
901977,Provider_1977,BodyShop,6187,3.53
901978,Provider_1978,TPA,6167,3.73
901979,Provider_1979,TPA,6024,4.62
901980,Provider_1980,BodyShop,6212,2.69
901981,Provider_1981,Clinic,6022,4.47
901982,Provider_1982,Hospital,6203,4.36
901983,Provider_1983,Hospital,6176,4.36
901984,Provider_1984,Hospital,6197,3.34
901985,Provider_1985,TPA,6205,4.56
901986,Provider_1986,BodyShop,6168,3.49
901987,Provider_1987,Hospital,6137,4.41
901988,Provider_1988,Garage,6078,3.42
901989,Provider_1989,Hospital,6103,4.16
901990,Provider_1990,BodyShop,6153,3.74
901991,Provider_1991,Hospital,6156,2.65
901992,Provider_1992,Hospital,6038,2.54
901993,Provider_1993,BodyShop,6090,4.01
901994,Provider_1994,Hospital,6193,3.9
901995,Provider_1995,Hospital,6143,3.96
901996,Provider_1996,Clinic,6028,4.65
901997,Provider_1997,Hospital,6142,3.83
901998,Provider_1998,Clinic,6034,3.92
901999,Provider_1999,Hospital,6028,3.64
902000,Provider_2000,Hospital,6128,3.42
902001,Provider_2001,Hospital,6058,4.85
902002,Provider_2002,Garage,6219,4.82
902003,Provider_2003,BodyShop,6024,2.58
902004,Provider_2004,Hospital,6041,4.67
902005,Provider_2005,Garage,6093,3.77
902006,Provider_2006,Hospital,6043,3.92
902007,Provider_2007,Garage,6036,3.27
902008,Provider_2008,Garage,6021,3.94
902009,Provider_2009,Hospital,6031,3.5
902010,Provider_2010,TPA,6003,3.27
902011,Provider_2011,Garage,6041,2.51
902012,Provider_2012,Hospital,6013,2.68
902013,Provider_2013,Hospital,6196,3.77
902014,Provider_2014,Clinic,6033,3.29
902015,Provider_2015,TPA,6152,2.86
902016,Provider_2016,Garage,6073,3.81
902017,Provider_2017,BodyShop,6215,4.06
902018,Provider_2018,Garage,6209,2.72
902019,Provider_2019,Clinic,6103,3.53
902020,Provider_2020,TPA,6124,3.24
902021,Provider_2021,Garage,6187,4.77
902022,Provider_2022,TPA,6120,2.67
902023,Provider_2023,Hospital,6150,2.65
902024,Provider_2024,BodyShop,6197,4.06
902025,Provider_2025,Garage,6218,3.04
902026,Provider_2026,Hospital,6075,4.32
902027,Provider_2027,TPA,6022,3.97
902028,Provider_2028,Hospital,6012,4.63
902029,Provider_2029,TPA,6009,4.09
902030,Provider_2030,BodyShop,6051,4.26
902031,Provider_2031,BodyShop,6140,3.15
902032,Provider_2032,Hospital,6061,4.0
902033,Provider_2033,TPA,6137,4.01
902034,Provider_2034,Garage,6074,3.4
902035,Provider_2035,Hospital,6025,2.98
902036,Provider_2036,Hospital,6099,3.28
902037,Provider_2037,Hospital,6073,4.79
902038,Provider_2038,Garage,6060,3.26
902039,Provider_2039,BodyShop,6029,4.6
902040,Provider_2040,Clinic,6052,2.67
902041,Provider_2041,Garage,6171,4.4
902042,Provider_2042,Garage,6077,3.93
902043,Provider_2043,Garage,6079,3.78
902044,Provider_2044,Hospital,6204,3.12
902045,Provider_2045,TPA,6198,3.41
902046,Provider_2046,Hospital,6125,2.67
902047,Provider_2047,Hospital,6097,3.24
902048,Provider_2048,TPA,6120,4.92
902049,Provider_2049,Clinic,6095,3.1
902050,Provider_2050,Diagnostics,6097,4.64
902051,Provider_2051,BodyShop,6032,2.95
902052,Provider_2052,TPA,6047,4.02
902053,Provider_2053,TPA,6129,3.33
902054,Provider_2054,Garage,6149,4.18
902055,Provider_2055,BodyShop,6004,3.37
902056,Provider_2056,Garage,6025,4.92
902057,Provider_2057,Hospital,6043,4.69
902058,Provider_2058,Hospital,6035,3.15
902059,Provider_2059,Clinic,6215,3.85
902060,Provider_2060,Garage,6213,2.62
902061,Provider_2061,Clinic,6164,4.11
902062,Provider_2062,Hospital,6060,4.1
902063,Provider_2063,Garage,6080,2.82
902064,Provider_2064,BodyShop,6162,3.97
902065,Provider_2065,Clinic,6070,2.79
902066,Provider_2066,BodyShop,6159,3.86
902067,Provider_2067,Hospital,6007,4.98
902068,Provider_2068,Clinic,6136,3.2
902069,Provider_2069,TPA,6057,2.78
902070,Provider_2070,Hospital,6086,2.73
902071,Provider_2071,Garage,6011,4.5
902072,Provider_2072,BodyShop,6058,3.38
902073,Provider_2073,Garage,6036,3.48
902074,Provider_2074,Garage,6061,3.51
902075,Provider_2075,Hospital,6202,4.95
902076,Provider_2076,TPA,6045,4.96
902077,Provider_2077,Hospital,6157,3.11
902078,Provider_2078,Garage,6180,2.63
902079,Provider_2079,Garage,6178,2.63
902080,Provider_2080,Hospital,6120,3.85
902081,Provider_2081,Garage,6089,3.06
902082,Provider_2082,TPA,6156,3.2
902083,Provider_2083,Garage,6160,3.42
902084,Provider_2084,Hospital,6179,3.84
902085,Provider_2085,Hospital,6047,4.71
902086,Provider_2086,Garage,6054,3.0
902087,Provider_2087,TPA,6012,4.62
902088,Provider_2088,Garage,6029,4.8
902089,Provider_2089,TPA,6009,2.76
902090,Provider_2090,Hospital,6200,4.82
902091,Provider_2091,BodyShop,6097,2.96
902092,Provider_2092,Clinic,6087,4.86
902093,Provider_2093,TPA,6146,4.71
902094,Provider_2094,BodyShop,6060,3.34
902095,Provider_2095,Hospital,6211,2.85
902096,Provider_2096,Garage,6142,4.43
902097,Provider_2097,Diagnostics,6075,2.78
902098,Provider_2098,TPA,6070,2.66
902099,Provider_2099,Hospital,6108,3.33
902100,Provider_2100,Hospital,6024,3.24
902101,Provider_2101,BodyShop,6018,4.41
902102,Provider_2102,BodyShop,6085,2.55
902103,Provider_2103,Hospital,6124,3.77
902104,Provider_2104,TPA,6166,3.47
902105,Provider_2105,Garage,6153,3.29
902106,Provider_2106,Garage,6057,3.86
902107,Provider_2107,Hospital,6186,4.7
902108,Provider_2108,BodyShop,6126,3.53
902109,Provider_2109,Garage,6217,3.35
902110,Provider_2110,Hospital,6185,4.42
902111,Provider_2111,Hospital,6120,4.39
902112,Provider_2112,Hospital,6106,4.55
902113,Provider_2113,Garage,6059,4.72
902114,Provider_2114,Hospital,6139,3.23
902115,Provider_2115,Garage,6062,4.06
902116,Provider_2116,Garage,6042,2.79
902117,Provider_2117,Garage,6044,3.91
902118,Provider_2118,Garage,6171,2.8
902119,Provider_2119,BodyShop,6145,3.44
902120,Provider_2120,Garage,6219,4.5
902121,Provider_2121,Hospital,6040,4.58
902122,Provider_2122,Hospital,6192,2.87
902123,Provider_2123,Clinic,6211,2.5
902124,Provider_2124,Hospital,6017,2.54
902125,Provider_2125,Hospital,6080,3.49
902126,Provider_2126,Garage,6051,4.01
902127,Provider_2127,Garage,6176,3.46
902128,Provider_2128,Hospital,6215,4.36
902129,Provider_2129,Garage,6027,4.77
902130,Provider_2130,Hospital,6211,4.38
902131,Provider_2131,Garage,6035,2.92
902132,Provider_2132,Hospital,6174,3.14
902133,Provider_2133,Hospital,6206,2.96
902134,Provider_2134,Clinic,6006,3.65
902135,Provider_2135,Garage,6114,2.54
902136,Provider_2136,Garage,6217,3.55
902137,Provider_2137,TPA,6054,4.01
902138,Provider_2138,Hospital,6069,4.93
902139,Provider_2139,TPA,6187,4.78
902140,Provider_2140,Hospital,6006,2.58
902141,Provider_2141,TPA,6144,2.82
902142,Provider_2142,BodyShop,6030,3.14
902143,Provider_2143,Clinic,6126,4.24
902144,Provider_2144,Garage,6001,3.73
902145,Provider_2145,Garage,6007,3.5
902146,Provider_2146,Diagnostics,6193,3.34
902147,Provider_2147,BodyShop,6168,4.06
902148,Provider_2148,Garage,6205,4.28
902149,Provider_2149,Clinic,6016,3.88
902150,Provider_2150,BodyShop,6080,3.66
902151,Provider_2151,Hospital,6164,3.2
902152,Provider_2152,TPA,6207,4.87
902153,Provider_2153,Garage,6040,3.82
902154,Provider_2154,Garage,6055,4.96
902155,Provider_2155,Diagnostics,6181,4.9
902156,Provider_2156,Garage,6172,2.79
902157,Provider_2157,Hospital,6077,4.17
902158,Provider_2158,Hospital,6176,3.47
902159,Provider_2159,Garage,6137,3.46
902160,Provider_2160,Hospital,6156,3.81
902161,Provider_2161,Hospital,6191,4.48
902162,Provider_2162,Hospital,6202,3.28
902163,Provider_2163,TPA,6101,2.62
902164,Provider_2164,Garage,6048,3.68
902165,Provider_2165,Hospital,6140,2.82
902166,Provider_2166,Garage,6181,3.64
902167,Provider_2167,Hospital,6043,2.58
902168,Provider_2168,Hospital,6099,4.47
902169,Provider_2169,Hospital,6073,4.25
902170,Provider_2170,Hospital,6206,3.54
902171,Provider_2171,Diagnostics,6058,3.18
902172,Provider_2172,Hospital,6172,4.2
902173,Provider_2173,Hospital,6205,4.63
902174,Provider_2174,Garage,6090,3.08
902175,Provider_2175,Garage,6036,3.48
902176,Provider_2176,Hospital,6056,3.78
902177,Provider_2177,BodyShop,6005,3.05
902178,Provider_2178,TPA,6047,3.61
902179,Provider_2179,Hospital,6169,3.74
902180,Provider_2180,Hospital,6186,4.71
902181,Provider_2181,Garage,6008,2.92
902182,Provider_2182,Garage,6141,3.61
902183,Provider_2183,TPA,6149,4.44
902184,Provider_2184,Garage,6146,4.95
902185,Provider_2185,Hospital,6126,2.56
902186,Provider_2186,Hospital,6121,4.26
902187,Provider_2187,Hospital,6098,3.81
902188,Provider_2188,Garage,6162,3.15
902189,Provider_2189,Garage,6023,3.85
902190,Provider_2190,Hospital,6083,4.46
902191,Provider_2191,Garage,6068,3.79
902192,Provider_2192,TPA,6005,4.66
902193,Provider_2193,Hospital,6187,3.55
902194,Provider_2194,TPA,6183,3.97
902195,Provider_2195,Garage,6036,4.95
902196,Provider_2196,Hospital,6085,4.46
902197,Provider_2197,Clinic,6058,4.21
902198,Provider_2198,Hospital,6001,3.9
902199,Provider_2199,Hospital,6144,2.76
902200,Provider_2200,TPA,6156,2.76
902201,Provider_2201,Clinic,6081,2.52
902202,Provider_2202,Clinic,6206,4.22
902203,Provider_2203,Clinic,6031,4.86
902204,Provider_2204,Hospital,6207,3.16
902205,Provider_2205,Garage,6110,2.9
902206,Provider_2206,Hospital,6115,2.71
902207,Provider_2207,Hospital,6037,4.74
902208,Provider_2208,BodyShop,6019,3.85
902209,Provider_2209,Garage,6118,3.16
902210,Provider_2210,Garage,6057,4.72
902211,Provider_2211,Hospital,6111,4.97
902212,Provider_2212,Diagnostics,6213,2.82
902213,Provider_2213,Clinic,6000,4.65
902214,Provider_2214,Clinic,6042,4.68
902215,Provider_2215,BodyShop,6036,4.05
902216,Provider_2216,TPA,6133,3.53
902217,Provider_2217,Hospital,6009,3.59
902218,Provider_2218,Hospital,6054,4.26
902219,Provider_2219,Hospital,6055,4.71
902220,Provider_2220,Hospital,6040,4.72
902221,Provider_2221,Hospital,6127,3.12
902222,Provider_2222,Hospital,6057,2.85
902223,Provider_2223,Clinic,6216,3.46
902224,Provider_2224,Garage,6218,3.37
902225,Provider_2225,Hospital,6117,3.84
902226,Provider_2226,Garage,6075,3.05
902227,Provider_2227,Hospital,6175,3.81
902228,Provider_2228,Hospital,6058,4.49
902229,Provider_2229,Garage,6041,3.72
902230,Provider_2230,Garage,6079,3.72
902231,Provider_2231,Hospital,6085,2.93
902232,Provider_2232,Hospital,6013,3.71
902233,Provider_2233,TPA,6145,3.42
902234,Provider_2234,Hospital,6195,2.7
902235,Provider_2235,Garage,6140,4.51
902236,Provider_2236,BodyShop,6112,3.28
902237,Provider_2237,Diagnostics,6205,3.22
902238,Provider_2238,Garage,6045,4.42
902239,Provider_2239,Garage,6033,4.05
902240,Provider_2240,BodyShop,6087,3.07
902241,Provider_2241,Garage,6102,3.64
902242,Provider_2242,TPA,6187,4.62
902243,Provider_2243,Garage,6155,2.81
902244,Provider_2244,Hospital,6045,4.99
902245,Provider_2245,BodyShop,6064,4.33
902246,Provider_2246,Hospital,6176,2.93
902247,Provider_2247,Garage,6189,4.85
902248,Provider_2248,Garage,6174,4.77
902249,Provider_2249,Garage,6188,3.87
902250,Provider_2250,TPA,6157,3.1
902251,Provider_2251,Diagnostics,6149,3.95
902252,Provider_2252,Hospital,6052,2.76
902253,Provider_2253,BodyShop,6163,4.51
902254,Provider_2254,Hospital,6212,3.04
902255,Provider_2255,Clinic,6074,3.12
902256,Provider_2256,TPA,6023,4.64
902257,Provider_2257,Hospital,6073,4.25
902258,Provider_2258,BodyShop,6061,3.09
902259,Provider_2259,Garage,6172,4.15
902260,Provider_2260,Hospital,6210,4.79
902261,Provider_2261,Diagnostics,6041,4.15
902262,Provider_2262,TPA,6019,4.63
902263,Provider_2263,Garage,6045,4.54
902264,Provider_2264,Hospital,6139,3.56
902265,Provider_2265,Diagnostics,6118,3.0
902266,Provider_2266,Clinic,6066,2.6
902267,Provider_2267,Garage,6092,3.74
902268,Provider_2268,Garage,6025,2.64
902269,Provider_2269,Clinic,6151,2.77
902270,Provider_2270,TPA,6063,3.83
902271,Provider_2271,Garage,6095,3.62
902272,Provider_2272,Hospital,6063,2.85
902273,Provider_2273,Clinic,6043,4.57
902274,Provider_2274,Garage,6046,3.58
902275,Provider_2275,Clinic,6087,3.72
902276,Provider_2276,Garage,6021,4.41
902277,Provider_2277,Hospital,6131,4.85
902278,Provider_2278,Clinic,6148,3.32
902279,Provider_2279,Hospital,6194,4.5
902280,Provider_2280,BodyShop,6070,3.28
902281,Provider_2281,Hospital,6103,2.61
902282,Provider_2282,Hospital,6112,4.56
902283,Provider_2283,Hospital,6004,4.44
902284,Provider_2284,Garage,6004,3.78
902285,Provider_2285,Garage,6191,3.78
902286,Provider_2286,Hospital,6066,4.0
902287,Provider_2287,Hospital,6212,3.69
902288,Provider_2288,TPA,6099,3.18
902289,Provider_2289,Garage,6088,4.41
902290,Provider_2290,Garage,6169,4.26
902291,Provider_2291,TPA,6126,3.34
902292,Provider_2292,Garage,6140,3.66
902293,Provider_2293,Clinic,6219,4.23
902294,Provider_2294,Garage,6082,2.85
902295,Provider_2295,Garage,6053,4.07
902296,Provider_2296,Garage,6056,4.93
902297,Provider_2297,Clinic,6196,3.54
902298,Provider_2298,Garage,6022,4.48
902299,Provider_2299,BodyShop,6219,4.22
902300,Provider_2300,Diagnostics,6198,4.2
902301,Provider_2301,BodyShop,6213,3.83
902302,Provider_2302,Hospital,6063,4.18
902303,Provider_2303,Garage,6114,3.34
902304,Provider_2304,Hospital,6007,3.99
902305,Provider_2305,TPA,6022,4.98
902306,Provider_2306,TPA,6095,4.51
902307,Provider_2307,Clinic,6021,3.82
902308,Provider_2308,Hospital,6113,4.67
902309,Provider_2309,Clinic,6163,4.44
902310,Provider_2310,Hospital,6038,4.86
902311,Provider_2311,Garage,6171,4.26
902312,Provider_2312,Garage,6011,4.38
902313,Provider_2313,Hospital,6215,4.68
902314,Provider_2314,Hospital,6184,4.03
902315,Provider_2315,Garage,6063,4.47
902316,Provider_2316,Garage,6213,3.11
902317,Provider_2317,TPA,6194,3.43
902318,Provider_2318,Garage,6083,3.04
902319,Provider_2319,Hospital,6098,3.77
902320,Provider_2320,TPA,6112,4.87
902321,Provider_2321,BodyShop,6208,3.17
902322,Provider_2322,Clinic,6178,2.8
902323,Provider_2323,Hospital,6208,4.67
902324,Provider_2324,Clinic,6009,3.44
902325,Provider_2325,Clinic,6073,4.65
902326,Provider_2326,Garage,6001,4.66
902327,Provider_2327,Garage,6007,4.4
902328,Provider_2328,Clinic,6145,2.65
902329,Provider_2329,TPA,6046,4.81
902330,Provider_2330,BodyShop,6181,4.64
902331,Provider_2331,Hospital,6074,3.16
902332,Provider_2332,Garage,6149,3.93
902333,Provider_2333,Diagnostics,6128,3.58
902334,Provider_2334,Diagnostics,6149,4.35
902335,Provider_2335,Garage,6170,2.51
902336,Provider_2336,Garage,6062,3.29
902337,Provider_2337,Garage,6072,2.72
902338,Provider_2338,TPA,6059,4.19
902339,Provider_2339,Hospital,6134,4.09
902340,Provider_2340,Hospital,6038,3.46
902341,Provider_2341,Garage,6047,3.87
902342,Provider_2342,Garage,6130,4.2
902343,Provider_2343,Clinic,6186,4.61
902344,Provider_2344,Clinic,6211,4.27
902345,Provider_2345,Garage,6145,3.97
902346,Provider_2346,BodyShop,6044,3.13
902347,Provider_2347,BodyShop,6075,3.74
902348,Provider_2348,Clinic,6151,4.42
902349,Provider_2349,TPA,6006,3.24
902350,Provider_2350,Garage,6174,4.03
902351,Provider_2351,Hospital,6118,4.69
902352,Provider_2352,Hospital,6111,3.03
902353,Provider_2353,Hospital,6105,3.68
902354,Provider_2354,Clinic,6167,2.73
902355,Provider_2355,Clinic,6037,4.23
902356,Provider_2356,Hospital,6107,2.56
902357,Provider_2357,Garage,6111,3.24
902358,Provider_2358,Garage,6062,4.8
902359,Provider_2359,TPA,6217,4.2
902360,Provider_2360,Hospital,6139,4.99
902361,Provider_2361,Diagnostics,6069,2.55
902362,Provider_2362,Clinic,6111,3.45
902363,Provider_2363,Garage,6008,4.31
902364,Provider_2364,Hospital,6206,2.53
902365,Provider_2365,TPA,6125,3.03
902366,Provider_2366,Garage,6159,2.71
902367,Provider_2367,Garage,6060,4.11
902368,Provider_2368,Garage,6141,4.73
902369,Provider_2369,Clinic,6089,4.12
902370,Provider_2370,Clinic,6001,3.92
902371,Provider_2371,BodyShop,6183,4.39
902372,Provider_2372,TPA,6071,4.15
902373,Provider_2373,Hospital,6007,4.28
902374,Provider_2374,Clinic,6189,3.04
902375,Provider_2375,Hospital,6114,3.33
902376,Provider_2376,Garage,6090,4.32
902377,Provider_2377,Garage,6152,4.35
902378,Provider_2378,Hospital,6098,4.33
902379,Provider_2379,Clinic,6040,3.49
902380,Provider_2380,Hospital,6191,2.56
902381,Provider_2381,Hospital,6110,3.99
902382,Provider_2382,Clinic,6174,4.44
902383,Provider_2383,Hospital,6167,2.93
902384,Provider_2384,Garage,6201,3.64
902385,Provider_2385,Clinic,6175,4.54
902386,Provider_2386,Garage,6123,3.17
902387,Provider_2387,Hospital,6102,4.05
902388,Provider_2388,Clinic,6081,4.64
902389,Provider_2389,Hospital,6110,2.95
902390,Provider_2390,Hospital,6042,3.72
902391,Provider_2391,Garage,6182,4.0
902392,Provider_2392,Hospital,6040,2.65
902393,Provider_2393,Hospital,6084,3.45
902394,Provider_2394,Clinic,6032,3.61
902395,Provider_2395,Garage,6083,3.79
902396,Provider_2396,TPA,6116,3.01
902397,Provider_2397,BodyShop,6074,4.96
902398,Provider_2398,Garage,6140,4.88
902399,Provider_2399,BodyShop,6002,4.8
902400,Provider_2400,Clinic,6134,3.08
902401,Provider_2401,BodyShop,6134,3.51
902402,Provider_2402,Diagnostics,6053,4.2
902403,Provider_2403,Hospital,6152,3.48
902404,Provider_2404,Garage,6114,4.86
902405,Provider_2405,Hospital,6080,2.58
902406,Provider_2406,BodyShop,6078,2.64
902407,Provider_2407,Garage,6138,4.65
902408,Provider_2408,Diagnostics,6045,3.35
902409,Provider_2409,Clinic,6091,2.92
902410,Provider_2410,Hospital,6062,4.79
902411,Provider_2411,Hospital,6021,3.01
902412,Provider_2412,Hospital,6119,3.96
902413,Provider_2413,Hospital,6193,4.84
902414,Provider_2414,TPA,6124,2.79
902415,Provider_2415,Hospital,6031,4.85
902416,Provider_2416,Clinic,6193,2.77
902417,Provider_2417,Garage,6213,3.72
902418,Provider_2418,Hospital,6140,3.11
902419,Provider_2419,Hospital,6199,2.69
902420,Provider_2420,Clinic,6075,4.91
902421,Provider_2421,Garage,6070,2.82
902422,Provider_2422,BodyShop,6074,3.31
902423,Provider_2423,Garage,6089,4.89
902424,Provider_2424,Hospital,6109,3.98
902425,Provider_2425,Hospital,6171,2.96
902426,Provider_2426,TPA,6046,4.84
902427,Provider_2427,Garage,6056,3.76
902428,Provider_2428,Garage,6131,4.67
902429,Provider_2429,Garage,6080,2.75
902430,Provider_2430,Hospital,6081,5.0
902431,Provider_2431,Hospital,6035,2.66
902432,Provider_2432,Garage,6197,4.73
902433,Provider_2433,Clinic,6063,3.15
902434,Provider_2434,Hospital,6121,2.66
902435,Provider_2435,Garage,6032,3.45
902436,Provider_2436,Hospital,6025,3.14
902437,Provider_2437,Garage,6202,4.76
902438,Provider_2438,Garage,6199,4.31
902439,Provider_2439,TPA,6060,2.86
902440,Provider_2440,Garage,6145,4.87
902441,Provider_2441,Garage,6192,3.54
902442,Provider_2442,Hospital,6033,4.84
902443,Provider_2443,Diagnostics,6139,4.73
902444,Provider_2444,Clinic,6180,4.23
902445,Provider_2445,Hospital,6015,4.65
902446,Provider_2446,TPA,6178,4.45
902447,Provider_2447,TPA,6109,2.55
902448,Provider_2448,Garage,6158,4.92
902449,Provider_2449,Hospital,6067,2.85
902450,Provider_2450,Hospital,6167,4.49
902451,Provider_2451,TPA,6030,4.82
902452,Provider_2452,Clinic,6173,2.74
902453,Provider_2453,Hospital,6024,2.92
902454,Provider_2454,Garage,6117,4.57
902455,Provider_2455,Garage,6181,3.56
902456,Provider_2456,TPA,6137,3.1
902457,Provider_2457,Diagnostics,6057,3.39
902458,Provider_2458,Diagnostics,6103,4.69
902459,Provider_2459,Hospital,6199,2.73
902460,Provider_2460,Hospital,6137,4.54
902461,Provider_2461,Garage,6033,3.56
902462,Provider_2462,Clinic,6079,4.02
902463,Provider_2463,TPA,6089,4.25
902464,Provider_2464,Hospital,6113,3.49
902465,Provider_2465,Garage,6115,2.64
902466,Provider_2466,Hospital,6180,4.77
902467,Provider_2467,Clinic,6204,4.04
902468,Provider_2468,Clinic,6181,4.22
902469,Provider_2469,Garage,6200,3.96
902470,Provider_2470,Hospital,6152,4.88
902471,Provider_2471,Hospital,6003,3.79
902472,Provider_2472,BodyShop,6057,3.04
902473,Provider_2473,Garage,6084,4.84
902474,Provider_2474,TPA,6167,3.35
902475,Provider_2475,Hospital,6159,3.12
902476,Provider_2476,TPA,6040,2.55
902477,Provider_2477,Garage,6042,3.23
902478,Provider_2478,Hospital,6195,2.99
902479,Provider_2479,Hospital,6027,3.46
902480,Provider_2480,Hospital,6071,2.78
902481,Provider_2481,TPA,6082,3.62
902482,Provider_2482,Garage,6062,2.94
902483,Provider_2483,Diagnostics,6104,2.59
902484,Provider_2484,TPA,6214,3.08
902485,Provider_2485,Hospital,6165,2.66
902486,Provider_2486,Clinic,6211,4.42
902487,Provider_2487,Hospital,6152,4.74
902488,Provider_2488,Hospital,6113,4.32
902489,Provider_2489,Garage,6142,4.9
902490,Provider_2490,Garage,6152,2.98
902491,Provider_2491,Hospital,6063,3.55
902492,Provider_2492,BodyShop,6212,2.57
902493,Provider_2493,Hospital,6034,3.89
902494,Provider_2494,Hospital,6044,2.74
902495,Provider_2495,Hospital,6040,3.25
902496,Provider_2496,Garage,6207,4.15
902497,Provider_2497,Hospital,6024,4.07
902498,Provider_2498,Hospital,6116,4.84
902499,Provider_2499,Clinic,6058,4.11
902500,Provider_2500,Hospital,6123,3.21
902501,Provider_2501,Garage,6033,3.57
902502,Provider_2502,Hospital,6052,2.98
902503,Provider_2503,Hospital,6091,3.91
902504,Provider_2504,Hospital,6030,4.65
902505,Provider_2505,Garage,6180,4.53
902506,Provider_2506,Hospital,6096,4.75
902507,Provider_2507,Hospital,6168,2.96
902508,Provider_2508,Hospital,6121,2.85
902509,Provider_2509,TPA,6140,4.88
902510,Provider_2510,Garage,6213,3.35
902511,Provider_2511,Hospital,6058,4.72
902512,Provider_2512,Hospital,6150,3.3
902513,Provider_2513,Garage,6008,3.24
902514,Provider_2514,Hospital,6058,4.08
902515,Provider_2515,TPA,6145,3.01
902516,Provider_2516,Garage,6011,3.27
902517,Provider_2517,Clinic,6052,2.62
902518,Provider_2518,Garage,6048,3.71
902519,Provider_2519,Garage,6032,4.38
902520,Provider_2520,BodyShop,6120,2.79
902521,Provider_2521,Hospital,6057,3.14
902522,Provider_2522,Garage,6218,3.34
902523,Provider_2523,Hospital,6150,4.88
902524,Provider_2524,Garage,6082,4.47
902525,Provider_2525,TPA,6176,3.41
902526,Provider_2526,Garage,6187,2.89
902527,Provider_2527,Garage,6207,4.43
902528,Provider_2528,Garage,6090,4.26
902529,Provider_2529,Hospital,6121,4.2
902530,Provider_2530,Garage,6159,3.96
902531,Provider_2531,Garage,6060,3.27
902532,Provider_2532,Garage,6158,4.91
902533,Provider_2533,Garage,6042,4.21
902534,Provider_2534,Garage,6114,4.88
902535,Provider_2535,Hospital,6125,4.38
902536,Provider_2536,Garage,6002,4.36
902537,Provider_2537,Hospital,6167,4.37
902538,Provider_2538,Clinic,6194,3.28
902539,Provider_2539,Hospital,6084,3.09
902540,Provider_2540,Garage,6118,3.5
902541,Provider_2541,Hospital,6105,4.94
902542,Provider_2542,Hospital,6210,4.39
902543,Provider_2543,Hospital,6003,4.93
902544,Provider_2544,Garage,6209,4.38
902545,Provider_2545,Hospital,6103,2.8
902546,Provider_2546,Hospital,6131,2.82
902547,Provider_2547,Hospital,6071,4.02
902548,Provider_2548,Diagnostics,6163,3.09
902549,Provider_2549,BodyShop,6124,4.95
902550,Provider_2550,Garage,6135,3.96
902551,Provider_2551,Hospital,6145,4.38
902552,Provider_2552,Hospital,6120,4.01
902553,Provider_2553,BodyShop,6204,4.05
902554,Provider_2554,Diagnostics,6012,4.89
902555,Provider_2555,TPA,6046,4.65
902556,Provider_2556,Hospital,6101,3.61
902557,Provider_2557,Garage,6014,3.17
902558,Provider_2558,Garage,6133,2.97
902559,Provider_2559,Hospital,6182,3.38
902560,Provider_2560,Hospital,6194,4.6
